PR;PMDB;1511;JO�O JOS� DE ARRUDA JUNIOR;JOAO ARRUDA;Deputado Federal;Apto;Deferido
MA;PMDB;1555;JO�O MARCELO SANTOS SOUZA;JO�O MARCELO;Deputado Federal;Apto;Deferido
SC;PSD;5588;JO�O PAULO KARAM KLEINUBING;JO�O PAULO KLEINUBING;Deputado Federal;Apto;Deferido
SP;PSDB;4522;JOAO PAULO TAVARES PAPA;PAPA;Deputado Federal;Apto;Deferido
SC;PSD;5555;JO�O RODRIGUES;JO�O RODRIGUES;Deputado Federal;Apto;Deferido com recurso
SE;PT;1311;JO�O SOMARIVA DANIEL;JO�O DANIEL;Deputado Federal;Apto;Deferido
PA;PSD;5555;JOAQUIM PASSARINHO PINTO DE SOUZA PORTO;JOAQUIM PASSARINHO;Deputado Federal;Apto;Deferido
RR;PRB;1011;JOHNATHAN PEREIRA DE JESUS;JOHNATHAN DE JESUS;Deputado Federal;Apto;Deferido
SE;PRB;1010;JONY MARCOS DE SOUZA ARA�JO;PASTOR JONY;Deputado Federal;Apto;Deferido
SC;PP;1105;JORGE CATARINO LEONARDELI BOEIRA;JORGE BOEIRA;Deputado Federal;Apto;Deferido
BA;PT;1313;JORGE JOS� SANTOS PEREIRA SOLLA;JORGE SOLLA;Deputado Federal;Apto;Deferido
ES;PROS;9090;JORGE SILVA;DR. JORGE SILVA;Deputado Federal;Apto;Deferido
SP;DEM;2500;JORGE TADEU MUDALEN;JORGE TADEU;Deputado Federal;Apto;Deferido
PE;PTB;1411;JORGE WICKS C�RTE REAL;JORGE C�RTE REAL;Deputado Federal;Apto;Deferido
SC;PR;2223;JORGINHO DOS SANTOS MELLO;JORGINHO MELLO;Deputado Federal;Apto;Deferido
MA;PT;1300;JOSE  CARLOS NUNES JUNIOR;Z� CARLOS;Deputado Federal;Apto;Deferido
CE;PHS;3131;JOSE ADAIL CARNEIRO SILVA;ADAIL CARNEIRO;Deputado Federal;Apto;Deferido
CE;PT;1333;JOSE AIRTON FELIX CIRILO DA SILVA;JOS� AIRTON;Deputado Federal;Apto;Deferido
RS;PP;1166;JOS� ALFONSO EBERT HAMM;AFONSO HAMM;Deputado Federal;Apto;Deferido
BA;PR;2222;JOS� ALVES ROCHA;JOS� ROCHA;Deputado Federal;Apto;Deferido
CE;PTB;1451;JOSE ARNON CRUZ BEZERRA DE MENEZES;ARNON BEZERRA;Deputado Federal;Apto;Deferido
SP;PR;2200;JOSE AUGUSTO ROSA;CAPIT�O AUGUSTO;Deputado Federal;Apto;Deferido
PA;PMDB;1555;JOS� BENITO PRIANTE JUNIOR;PRIANTE;Deputado Federal;Apto;Deferido
BA;DEM;2555;JOS� CARLOS ALELUIA COSTA;ALELUIA;Deputado Federal;Apto;Deferido
PR;PT;1310;JOS� CARLOS BECKER DE OLIVEIRA E SILVA;ZECA DIRCEU;Deputado Federal;Apto;Deferido
BA;PSD;5500;JOS� CARLOS LE�O DE ARAUJO;JOS� CARLOS ARAUJO;Deputado Federal;Apto;Deferido
PE;PTB;1400;JOSE CAVALCANTI ALVES JUNIOR;ZECA CAVALCANTI;Deputado Federal;Apto;Deferido
AL;PRTB;2800;JOSE CICERO SOARES DE ALMEIDA;CICERO ALMEIDA;Deputado Federal;Apto;Deferido
PI;PTB;1410;JOS� FRANCISCO PAES LANDIM;PAES LANDIM;Deputado Federal;Apto;Deferido
PA;PT;1321;JOSE GERALDO TORRES DA SILVA;Z� GERALDO;Deputado Federal;Apto;Deferido
MA;PRP;4410;JOSE JUSCELINO DOS SANTOS REZENDE FILHO;JUSCELINO FILHO;Deputado Federal;Apto;Deferido
MG;PT;1363;JOSE LEONARDO COSTA MONTEIRO;LEONARDO MONTEIRO;Deputado Federal;Apto;Deferido
CE;PROS;9099;JOSE LEONIDAS DE MENEZES CRISTINO;LEONIDAS CRISTINO;Deputado Federal;Apto;Deferido
RS;PSB;4080;JOSE LUIZ STEDILE;JOSE STEDILE;Deputado Federal;Apto;Deferido
CE;PSL;1777;JOSE MARIA MACEDO JUNIOR;MACEDO;Deputado Federal;Apto;Deferido
PE;DEM;2525;JOS� MENDON�A BEZERRA FILHO;MENDON�A FILHO;Deputado Federal;Apto;Deferido
SP;PT;1332;JOSE MENTOR GUILHERME DE MELLO NETTO;JOS� MENTOR;Deputado Federal;Apto;Deferido
CE;PT;1322;JOSE NOBRE GUIMAR�ES;JOS� GUIMAR�ES;Deputado Federal;Apto;Deferido
BA;PSD;5577;JOS� NUNES SOARES;JOS� NUNES;Deputado Federal;Apto;Deferido
SP;PP;1155;JOSE OL�MPIO SILVEIRA MORAES;MISSION�RIO JOS� OL�MPIO;Deputado Federal;Apto;Deferido
MS;PT;1313;JOS� ORC�RIO MIRANDA DOS SANTOS;ZECA DO PT;Deputado Federal;Apto;Deferido
RS;PP;1112;JOS� OTAVIO GERMANO;JOS� OTAVIO GERMANO;Deputado Federal;Apto;Deferido
MA;PSB;4040;JOS� REINALDO CARNEIRO TAVARES;Z� REINALDO;Deputado Federal;Apto;Deferido
SP;PSDB;4565;JOS� RICARDO ALVARENGA TRIPOLI;RICARDO TRIPOLI;Deputado Federal;Apto;Deferido
PA;PT;1313;JOSE ROBERTO OLIVEIRA FARO;BETO FARO;Deputado Federal;Apto;Deferido
MG;PMDB;1590;JOS� SARAIVA FELIPE;SARAIVA FELIPE;Deputado Federal;Apto;Deferido
MA;PV;4321;JOS� SARNEY FILHO;SARNEY FILHO;Deputado Federal;Apto;Deferido
MG;SD;7777;JOS� SILVA SOARES;Z� SILVA;Deputado Federal;Apto;Deferido
PB;PR;2222;JOS� WELLINGTON ROBERTO;WELLINGTON ROBERTO;Deputado Federal;Apto;Deferido
PB;PTB;1411;JOSE WILSON SANTIAGO FILHO;WILSON FILHO;Deputado Federal;Apto;Deferido
BA;PT;1312;JOSIAS GOMES DA SILVA;JOSIAS GOMES;Deputado Federal;Apto;Deferido
TO;PMDB;1500;JOSINIANE BRAGA NUNES;JOSI NUNES;Deputado Federal;Apto;Deferido
PA;PTB;1456;JOSU� BENGTSON;JOSU� BENGTSON;Deputado Federal;Apto;Deferido
GO;PTB;1414;JOVAIR OLIVEIRA ARANTES;JOVAIR ARANTES;Deputado Federal;Apto;Deferido
AP;PTB;1478;JOZIANE ARAUJO NASCIMENTO ROCHA;JOZI ROCHA;Deputado Federal;Apto;Deferido
PA;PSC;2020;JULIA MARIA GODINHO DA CRUZ MARINHO;JULIA MARINHO;Deputado Federal;Apto;Deferido
MA;PDT;1211;JULI�O AMIN CASTRO;JULIAO AMIN;Deputado Federal;Apto;Deferido
PI;PSD;5555;JULIO CESAR DE CARVALHO LIMA;J�LIO C�SAR;Deputado Federal;Apto;Deferido
MG;PSB;4050;JULIO CESAR DELGADO;JULIO DELGADO;Deputado Federal;Apto;Deferido
RJ;PP;1111;JULIO LUIZ BAPTISTA LOPES;J�LIO LOPES;Deputado Federal;Apto;Deferido
BA;PSDB;4545;JUTAHY MAGALH�ES JUNIOR;JUTAHY MAGALH�ES;Deputado Federal;Apto;Deferido
PE;PHS;3140;KAIO C�SAR DE MOURA MANI�OBA NOVAES FERRAZ;KAIO MANI�OBA;Deputado Federal;Apto;Deferido
SE;SD;7777;LA�RCIO JOS� DE OLIVEIRA;LA�RCIO OLIVEIRA;Deputado Federal;Apto;Deferido
DF;PR;2222;LAERTE RODRIGUES DE BESSA;LAERTE BESSA;Deputado Federal;Apto;Deferido
MG;PMDB;1580;LAUDIVIO ALVARENGA CARVALHO;LAUD�VIO CARVALHO;Deputado Federal;Apto;Deferido
TO;PP;1145;L�ZARO BOTELHO MARTINS;L�ZARO BOTELHO;Deputado Federal;Apto;Deferido
PR;PV;4300;LEANDRE DAL PONTE;LEANDRE;Deputado Federal;Apto;Deferido
RJ;PMDB;1580;LEONARDO CARNEIRO MONTEIRO PICCIANI;LEONARDO PICCIANI;Deputado Federal;Apto;Deferido
AC;PT;1331;LEONARDO CUNHA DE BRITO;L�O DO PT;Deputado Federal;Apto;Deferido
MG;PMDB;1500;LEONARDO LEMOS BARROS QUINT�O;LEONARDO QUINT�O;Deputado Federal;Apto;Deferido
PR;PSB;4070;LEOPOLDO COSTA MEYER;LEOPOLDO MEYER;Deputado Federal;Apto;Deferido
MG;PR;2233;LINCOLN DINIZ PORTELA;LINCOLN PORTELA;Deputado Federal;Apto;Deferido
RO;PMDB;1521;LINDOMAR BARBOSA ALVES;LINDOMAR GAR�ON;Deputado Federal;Apto;Deferido
GO;SD;7777;LUCAS DE CASTRO SANTOS;LUCAS VERG�LIO;Deputado Federal;Apto;Deferido
PE;PC do B;6510;LUCIANA BARBOSA DE OLIVEIRA SANTOS;LUCIANA SANTOS;Deputado Federal;Apto;Deferido
PR;PSB;4040;LUCIANO DUCCI;LUCIANO DUCCI;Deputado Federal;Apto;Deferido
RO;PMDB;1555;LUCIO ANTONIO MOSQUINI;LUCIO MOSQUINI;Deputado Federal;Apto;Deferido
PA;PR;2222;LUCIO DUTRA VALE;LUCIO VALE;Deputado Federal;Apto;Deferido
BA;PMDB;1518;LUCIO QUADROS VIEIRA LIMA;LUCIO VIEIRA LIMA;Deputado Federal;Apto;Deferido
RS;PP;1111;LUIS ANTONIO FRANCISCATTO COVATTI;COVATTI FILHO;Deputado Federal;Apto;Deferido
RS;PP;1144;LUIS CARLOS HEINZE;LUIZ CARLOS HEINZE;Deputado Federal;Apto;Deferido
MG;PT do B;7070;LUIS HENRIQUE DE OLIVEIRA RESENDE;LUIS TIBE;Deputado Federal;Apto;Deferido
PB;PT;1345;LUIZ ALBUQUERQUE COUTO;LUIZ COUTO;Deputado Federal;Apto;Deferido
BA;PT;1300;LUIZ CARLOS CAETANO;CAETANO;Deputado Federal;Apto;Deferido
RS;PTB;1414;LUIZ CARLOS GHIORZZI BUSATO;BUSATO;Deputado Federal;Apto;Deferido
PR;PSDB;4515;LUIZ CARLOS JORGE HAULY;LUIZ CARLOS HAULY;Deputado Federal;Apto;Deferido
RJ;PSDC;2727;LUIZ CARLOS RAMOS;LUIZ CARLOS RAMOS DO CHAPEU;Deputado Federal;Apto;Deferido
RO;PR;2222;LUIZ CLAUDIO PEREIRA ALVES;LUIZ CLAUDIO;Deputado Federal;Apto;Deferido
SP;PMDB;1515;LUIZ FELIPE BALEIA TENUTO ROSSI;BALEIA ROSSI;Deputado Federal;Apto;Deferido
MG;PP;1145;LUIZ FERNANDO RAMOS FARIA;LUIZ FERNANDO;Deputado Federal;Apto;Deferido
AP;PMDB;1512;LUIZ GIONILSON PINHEIRO BORGES;CABU�U;Deputado Federal;Apto;Deferido
PE;PSB;4000;LUIZ GONZAGA PATRIOTA;GONZAGA PATRIOTA;Deputado Federal;Apto;Deferido
MG;PDT;1231;LUIZ GONZAGA RIBEIRO;SUB-TENENTE GONZAGA;Deputado Federal;Apto;Deferido
MS;DEM;2555;LUIZ HENRIQUE MANDETTA;MANDETTA;Deputado Federal;Apto;Deferido
PR;PR;2222;LUIZ HILOSHI NISHIMORI;LUIZ NISHIMORI;Deputado Federal;Apto;Deferido
SP;PSB;4000;LUIZ LAURO FERREIRA FILHO;LUIZ LAURO FILHO;Deputado Federal;Apto;Deferido
CE;PT;1331;LUIZ ODORICO MONTEIRO DE ANDRADE;ODORICO;Deputado Federal;Apto;Deferido
SP;PT;1398;LUIZ PAULO TEIXEIRA FERREIRA;PAULO TEIXEIRA;Deputado Federal;Apto;Deferido
RJ;PT;1312;LUIZ SERGIO N�BREGA DE OLIVEIRA;LUIZ S�RGIO;Deputado Federal;Apto;Deferido
SP;PSB;4021;LUIZA ERUNDINA DE SOUSA;LUIZA ERUNDINA;Deputado Federal;Apto;Deferido
CE;PT;1313;LUIZIANNE DE OLIVEIRA LINS;LUIZIANNE LINS;Deputado Federal;Apto;Deferido
GO;PR;2222;MAGDA MOFATTO HON;MAGDA MOFATTO;Deputado Federal;Apto;Deferido
PB;PMDB;1515;MANOEL ALVES DA SILVA JUNIOR;MANOEL JUNIOR;Deputado Federal;Apto;Deferido
SP;PSDB;4517;MARA CRISTINA GABRILLI;MARA GABRILLI;Deputado Federal;Apto;Deferido
PR;PP;1120;MARCELO BELINATI MARTINS;MARCELO BELINATI;Deputado Federal;Apto;Deferido
PI;PMDB;1515;MARCELO COSTA E CASTRO;MARCELO CASTRO;Deputado Federal;Apto;Deferido
MG;PHS;3133;MARCELO GUILHERME DE ARO FERREIRA;MARCELO ARO;Deputado Federal;Apto;Deferido
MG;PRP;4433;MARCELO HENRIQUE TEIXEIRA DIAS;MARCELO ALVARO ANTONIO;Deputado Federal;Apto;Deferido
SP;PRB;1080;MARCELO SQUASSONI;MARCELO SQUASONI;Deputado Federal;Apto;Deferido
RJ;PDT;1200;MARCELO VIVIANI GON�ALVES;MARCELO MATOS;Deputado Federal;Apto;Deferido
MS;PSDB;4545;MARCIO CAMPOS MONTEIRO;MARCIO MONTEIRO;Deputado Federal;Apto;Deferido
BA;PRB;1010;M�RCIO CARLOS MARINHO;M�RCIO MARINHO;Deputado Federal;Apto;Deferido
RS;PMDB;1520;M�RCIO DELLA VALLE BIOLCHI;M�RCIO BIOLCHI;Deputado Federal;Apto;Deferido
SP;PR;2299;MARCIO LUIZ ALVINO DE SOUZA;MARCIO ALVINO;Deputado Federal;Apto;Deferido
AP;PT;1312;MARCIVANIA DO SOCORRO DA ROCHA FLEXA;PROFESSORA MARCIV�NIA;Deputado Federal;Apto;Deferido
SP;PSC;2010;MARCO ANTONIO FELICIANO;PASTOR MARCO FELICIANO;Deputado Federal;Apto;Deferido
RJ;PMDB;1577;MARCO ANT�NIO NEVES CABRAL;MARCO ANT�NIO CABRAL;Deputado Federal;Apto;Deferido
SC;PSDB;4545;MARCO ANTONIO TEBALDI;MARCO TEBALDI;Deputado Federal;Apto;Deferido
RS;PT;1314;MARCO AUR�LIO SPALL MAIA;MARCO MAIA;Deputado Federal;Apto;Deferido
GO;PPS;2345;MARCOS ABRAO RORIZ SOARES DE CARVALHO;MARCOS ABR�O;Deputado Federal;Apto;Deferido
RJ;PR;2211;MARCOS BEZERRA RIBEIRO SOARES;MARCOS SOARES;Deputado Federal;Apto;Deferido
AP;PSC;2020;MARCOS JOSE REATEGUI SOUZA;MARCOS REATEGUI;Deputado Federal;Apto;Deferido
MG;PSD;5545;MARCOS MONTES CORDEIRO;MARCOS MONTES;Deputado Federal;Apto;Deferido
RO;PDT;1234;MARCOS ROGERIO DA SILVA BRITO;MARCOS ROGERIO;Deputado Federal;Apto;Deferido
AM;PMDB;1515;MARCOS SERGIO ROTTA;MARCOS ROTTA;Deputado Federal;Apto;Deferido
ES;PP;1145;MARCUS ANT�NIO VICENTE;MARCUS VICENTE;Deputado Federal;Apto;Deferido
MG;PSDB;4555;MARCUS VINICIUS CAETANO PESTANA DA SILVA;MARCUS PESTANA;Deputado Federal;Apto;Deferido
TO;DEM;2580;MARIA AUXILIADORA SEABRA REZENDE;PROFESSORA DORINHA;Deputado Federal;Apto;Deferido
AM;PP;1122;MARIA DA CONCEI��O SAMPAIO MOURA;CONCEI��O SAMPAIO;Deputado Federal;Apto;Deferido
RS;PT;1370;MARIA DO ROS�RIO NUNES;MARIA DO ROS�RIO;Deputado Federal;Apto;Deferido
MG;PC do B;6565;MARIA DO SOCORRO J� MORAES;J� MORAES;Deputado Federal;Apto;Deferido
CE;PR;2233;MARIA GORETE PEREIRA;GORETE PEREIRA;Deputado Federal;Apto;Deferido
RR;PSB;4040;MARIA HELENA VERONESE RODRIGUES;MARIA HELENA;Deputado Federal;Apto;Deferido
MG;PT;1314;MARIA MARGARIDA MARTINS SALOM�O;MARGARIDA SALOM�O;Deputado Federal;Apto;Deferido
RO;PSDB;4545;MARIANA FONSECA RIBEIRO CARVALHO DE MORAES;MARIANA CARVALHO;Deputado Federal;Apto;Deferido
PE;PSB;4012;MARINALDO ROSENDO DE ALBUQUERQUE;MARINALDO ROSENDO;Deputado Federal;Apto;Deferido
RO;PMDB;1515;MARINHA C�LIA ROCHA RAUPP DE MATOS;MARINHA RAUPP;Deputado Federal;Apto;Deferido
MG;PDT;1234;MARIO LUCIO HERINGER;MARIO HERINGER;Deputado Federal;Apto;Deferido
BA;PP;1111;M�RIO S�LVIO MENDES NEGROMONTE J�NIOR;M�RIO NEGROMONTE JR;Deputado Federal;Apto;Deferido
AL;PMDB;1515;MARX BELTR�O LIMA SIQUEIRA;MARX BELTR�O;Deputado Federal;Apto;Deferido
AL;PR;2266;MAUR�CIO QUINTELLA MALTA LESSA;MAURICIO QUINTELLA;Deputado Federal;Apto;Deferido
SC;PMDB;1570;MAURO MARIANI;MAURO MARIANI;Deputado Federal;Apto;Deferido
MG;PMDB;1511;MAURO RIBEIRO LOPES;MAURO LOPES;Deputado Federal;Apto;Deferido
ES;PSDB;4500;MAX FREITAS MAURO FILHO;MAX FILHO;Deputado Federal;Apto;Deferido
MG;PT;1330;MIGUEL CORREA DA SILVA JUNIOR;MIGUEL CORREA;Deputado Federal;Apto;Deferido
SP;PR;2277;MIGUEL LOMBARDI;MIGUEL LOMBARDI;Deputado Federal;Apto;Deferido
SP;PSDB;4547;MIGUEL MOUBADDA HADDAD;MIGUEL HADDAD;Deputado Federal;Apto;Deferido
SP;PR;2255;MILTON ANTONIO CASQUEL MONTI;MILTON MONTI;Deputado Federal;Apto;Deferido
RJ;PROS;9000;MIRO TEIXEIRA;MIRO TEIXEIRA;Deputado Federal;Apto;Deferido
MG;DEM;2505;MISAEL ARTUR FERREIRA VARELLA;MISAEL VARELLA;Deputado Federal;Apto;Deferido
BA;PT;1363;MOEMA ISABEL PASSOS GRAMACHO;MOEMA GRAMACHO;Deputado Federal;Apto;Deferido
CE;DEM;2525;MORONI BING TORGAN;MORONI;Deputado Federal;Apto;Deferido
CE;PPS;2323;MOSES HAENDEL MELO RODRIGUES;MOSES RODRIGUES;Deputado Federal;Apto;Deferido
RS;PSDB;4545;NELSON MARCHEZAN JUNIOR;NELSON MARCHEZAN JUNIOR;Deputado Federal;Apto;Deferido
SP;PTB;1434;NELSON MARQUEZELLI;NELSON MARQUEZELLI;Deputado Federal;Apto;Deferido
PR;PP;1111;NELSON MEURER;NELSON MEURER;Deputado Federal;Apto;Deferido
BA;PT;1346;NELSON VICENTE PORTELA PELLEGRINO;PELEGRINO;Deputado Federal;Apto;Deferido
MG;PMDB;1510;NEWTON CARDOSO J�NIOR;NEWTON CARDOSO JR;Deputado Federal;Apto;Deferido
MT;PSDB;4500;NILSON APARECIDO LEIT�O;NILSON LEIT�O;Deputado Federal;Apto;Deferido
PA;PSDB;4590;NILSON PINTO DE OLIVEIRA;NILSON PINTO;Deputado Federal;Apto;Deferido
SP;PT;1353;NILTO IGN�CIO TATTO;NILTO TATTO;Deputado Federal;Apto;Deferido
RO;PTB;1406;NILTON BALBINO;NILTON CAPIXABA;Deputado Federal;Apto;Deferido
MG;PT;1307;ODAIR JOSE DA CUNHA;ODAIR CUNHA;Deputado Federal;Apto;Deferido
MG;PP;1199;ODELMO LE�O CARNEIRO SOBRINHO;ODELMO LE�O;Deputado Federal;Apto;Deferido
MG;PR;2245;OLAVO BILAC PINTO NETO;BILAC PINTO;Deputado Federal;Apto;Deferido
RS;DEM;2522;ONYX DORNELLES LORENZONI;ONYX LORENZONI;Deputado Federal;Apto;Deferido
SP;PC do B;6565;ORLANDO SILVA DE JESUS JUNIOR;ORLANDO SILVA;Deputado Federal;Apto;Deferido
RS;PMDB;1522;OSMAR GASPARINI TERRA;OSMAR TERRA;Deputado Federal;Apto;Deferido
PR;PMDB;1533;OSMAR JOSE SERRAGLIO;OSMAR SERRAGLIO;Deputado Federal;Apto;Deferido
RJ;PSDB;4555;OTAVIO SANTOS SILVA LEITE;OTAVIO LEITE;Deputado Federal;Apto;Deferido
MG;PT;1333;PATRUS ANANIAS DE SOUSA;PATRUS ANANIAS;Deputado Federal;Apto;Deferido
AM;DEM;2525;PAUDERNEY TOMAZ AVELINO;PAUDERNEY;Deputado Federal;Apto;Deferido
MG;PSDB;4545;PAULO ABI-ACKEL;PAULO ABI-ACKEL;Deputado Federal;Apto;Deferido
AL;PT;1313;PAULO FERNANDO DOS SANTOS;PAUL�O;Deputado Federal;Apto;Deferido
RJ;PR;2288;PAULO FERNANDO FEIJ� TORRES;PAULO FEIJ�;Deputado Federal;Apto;Deferido
SP;SD;7777;PAULO PEREIRA DA SILVA;PAULINHO DA FOR�A;Deputado Federal;Apto;Deferido
ES;PSB;4040;PAULO ROBERTO FOLETTO;FOLETTO;Deputado Federal;Apto;Deferido
SP;PR;2233;PAULO ROBERTO FREIRE DA COSTA;PAULO FREIRE;Deputado Federal;Apto;Deferido
SP;PRB;1044;PAULO ROBERTO GOMES MANSUR;BETO MANSUR;Deputado Federal;Apto;Deferido
RS;PT;1307;PAULO ROBERTO SEVERO PIMENTA;PAULO PIMENTA;Deputado Federal;Apto;Deferido
SP;PP;1111;PAULO SALIM MALUF;PAULO MALUF;Deputado Federal;Apto;Deferido
BA;PSD;5529;PAULO SERGIO PARANHOS DE MAGALH�ES;PAULO MAGALH�ES;Deputado Federal;Apto;Deferido
BA;DEM;2526;PAULO VELLOSO DANTAS AZI;PAULO AZI;Deputado Federal;Apto;Deferido
MA;PTB;1414;PEDRO FERNANDES RIBEIRO;PEDRO FERNANDES;Deputado Federal;Apto;Deferido
SC;PT;1350;PEDRO FRANCISCO UCZAI;PEDRO UCZAI;Deputado Federal;Apto;Deferido
PB;PSDB;4510;PEDRO OLIVEIRA CUNHA LIMA;PEDRO CUNHA LIMA;Deputado Federal;Apto;Deferido
RJ;PMDB;1515;PEDRO PAULO CARVALHO TEIXEIRA;PEDRO PAULO;Deputado Federal;Apto;Deferido
GO;PMDB;1580;PEDRO PINHEIRO CHAVES;PEDRO CHAVES;Deputado Federal;Apto;Deferido
AL;PSDB;4545;PEDRO TORRES BRAND�O VILELA;PEDRO VILELA;Deputado Federal;Apto;Deferido
RN;PROS;9090;RAFAEL HUETE DA MOTTA;RAFAEL MOTTA;Deputado Federal;Apto;Deferido
AC;PT;1314;RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;Deputado Federal;Apto;Deferido
CE;PSDB;4511;RAIMUNDO GOMES DE MATOS;RAIMUNDO MATOS;Deputado Federal;Apto;Deferido
MG;PT;1312;REGINALDO L�ZARO DE OLIVEIRA LOPES;REGINALDO LOPES;Deputado Federal;Apto;Deferido
PI;PT;1311;REJANE RIBEIRO SOUSA DIAS;REJANE DIAS;Deputado Federal;Apto;Deferido
RR;PR;2233;REMIDIO MONAI MONTESSI;REMIDIO DA AMATUR;Deputado Federal;Apto;Deferido
SP;PTN;1919;RENATA HELLMEISTER DE ABREU;RENATA ABREU;Deputado Federal;Apto;Deferido
RS;PP;1122;RENATO DELMAR MOLLING;RENATO MOLLING;Deputado Federal;Apto;Deferido
MG;PP;1121;RENZO DO AMARAL BRAZ;RENZO BRAZ;Deputado Federal;Apto;Deferido
SP;PSD;5533;RICARDO IZAR JUNIOR;RICARDO IZAR;Deputado Federal;Apto;Deferido
PR;PP;1151;RICARDO JOS� MAGALH�ES BARROS;RICARDO BARROS;Deputado Federal;Apto;Deferido
PE;PTB;1414;RICARDO TEOBALDO CAVALCANTI;RICARDO TEOBALDO;Deputado Federal;Apto;Deferido
SP;PV;4344;ROBERTO ALVES DE LUCENA;ROBERTO DE LUCENA;Deputado Federal;Apto;Deferido
RJ;PRB;1010;ROBERTO DA SILVA SALES;ROBERTO SALES;Deputado Federal;Apto;Deferido
GO;PP;1105;ROBERTO EGIDIO BALESTRA;ROBERTO BALESTRA;Deputado Federal;Apto;Deferido
BA;PP;1123;ROBERTO PEREIRA DE BRITTO;ROBERTO BRITTO;Deputado Federal;Apto;Deferido
PA;PROS;9010;ROBERTO SALAME FILHO;BETO SALAME;Deputado Federal;Apto;Deferido
MG;PSDB;4550;RODRIGO BATISTA DE CASTRO;RODRIGO DE CASTRO;Deputado Federal;Apto;Deferido
RJ;DEM;2587;RODRIGO FELINTO IBARRA EPIT�CIO MAIA;RODRIGO MAIA;Deputado Federal;Apto;Deferido
SP;DEM;2525;RODRIGO GARCIA;RODRIGO GARCIA;Deputado Federal;Apto;Deferido
MG;PMDB;1515;RODRIGO OTAVIO SOARES PACHECO;RODRIGO PACHECO;Deputado Federal;Apto;Deferido
PI;PSB;4041;RODRIGO RODRIGUES DE SOUZA MARTINS;RODRIGO;Deputado Federal;Apto;Deferido
SC;PMDB;1510;ROGERIO MENDON�A;PENINHA;Deputado Federal;Apto;Deferido
DF;PSD;5555;ROGERIO SCHUMANN ROSSO;ROG�RIO ROSSO;Deputado Federal;Apto;Deferido
RN;PSDB;4545;ROG�RIO SIMONETTI MARINHO;ROGERIO MARINHO;Deputado Federal;Apto;Deferido
PB;PSD;5555;R�MULO JOS� DE GOUVEIA;R�MULO GOUVEIA;Deputado Federal;Apto;Deferido
AL;PDT;1212;RONALDO AUGUSTO LESSA SANTOS;RONALDO LESSA;Deputado Federal;Apto;Deferido
BA;PP;1144;RONALDO CARLETTO;RONALDO CARLETTO;Deputado Federal;Apto;Deferido
DF;PROS;9090;RONALDO FONSECA DE SOUZA;RONALDO FONSECA;Deputado Federal;Apto;Deferido
SC;PMDB;1509;RONALDO JOS� BENEDET;RONALDO BENEDET;Deputado Federal;Apto;Deferido
CE;PRB;1010;RONALDO MANCHADO MARTINS;RONALDO MARTINS;Deputado Federal;Apto;Deferido
RS;PTB;1423;RONALDO NOGUEIRA DE OLIVEIRA;RONALDO NOGUEIRA;Deputado Federal;Apto;Deferido
DF;PMDB;1515;R�NEY T�NIOS NEMER;R�NEY NEMER;Deputado Federal;Apto;Deferido
RJ;PRB;1033;ROSANGELA DE SOUZA GOMES;ROSANGELA GOMES;Deputado Federal;Apto;Deferido
PR;PPS;2300;RUBENS BUENO;RUBENS BUENO;Deputado Federal;Apto;Deferido
GO;PT;1313;RUBENS OTONI GOMIDE;RUBENS OTONI;Deputado Federal;Apto;Deferido
MA;PC do B;6565;RUBENS PEREIRA E SILVA JUNIOR;RUBENS PEREIRA J�NIOR;Deputado Federal;Apto;Deferido
MT;PT;1313;S�GUAS MORAES SOUSA;S�GUAS MORAES;Deputado Federal;Apto;Deferido
SP;PSDB;4580;SAMUEL MOREIRA DA SILVA JUNIOR;SAMUEL MOREIRA;Deputado Federal;Apto;Deferido
PR;PPS;2323;SANDRO ALEX CRUZ DE OLIVEIRA;SANDRO ALEX;Deputado Federal;Apto;Deferido
PE;PR;2233;SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR;SEBASTIAO OLIVEIRA;Deputado Federal;Apto;Deferido
AC;PT;1313;SEBASTI�O SIB� MACHADO OLIVEIRA;SIB� MACHADO;Deputado Federal;Apto;Deferido
SP;PRB;1011;SERGIO BAVINI;SERGIO REIS;Deputado Federal;Apto;Deferido
PR;PMDB;1512;SERGIO DE SOUZA;SERGIO SOUZA;Deputado Federal;Apto;Deferido
RS;PTB;1412;S�RGIO IVAN MORAES;S�RGIO MORAES;Deputado Federal;Apto;Deferido
MG;PSB;4010;S�RGIO LUCIO DE ALMEIDA;TENENTE L�CIO;Deputado Federal;Apto;Deferido
BA;PSD;5580;SERGIO LUIS LACERDA BRITO;S�RGIO BRITO;Deputado Federal;Apto;Deferido
SP;PDT;1200;SERGIO OLIMPIO GOMES;MAJOR OLIMPIO GOMES;Deputado Federal;Apto;Deferido
RJ;PSD;5501;SERGIO ZVEITER;SERGIO ZVEITER;Deputado Federal;Apto;Deferido
RR;PSDB;4545;SH�RIDAN ESTERFANY OLIVEIRA DE ANCHIETA;SH�RIDAN;Deputado Federal;Apto;Deferido
AM;PSD;5555;SILAS CAMARA;SILAS CAMARA;Deputado Federal;Apto;Deferido
